date,method,granularity,index_value,confidence
2007-10-31,label_avg,meeting,0.1,0.30616128458821834
2007-10-31,conf_weighted,meeting,0.21026131421069827,0.30616128458821834
2007-12-11,label_avg,meeting,-0.2,0.31599654330625077
2007-12-11,conf_weighted,meeting,0.03930831196495572,0.31599654330625077
2008-01-21,label_avg,meeting,-0.4444444444444444,0.35900933666717244
2008-01-21,conf_weighted,meeting,-0.19381556301596486,0.35900933666717244
2008-01-30,label_avg,meeting,-0.2222222222222222,0.3601174638586928
2008-01-30,conf_weighted,meeting,-0.020563180788965824,0.3601174638586928
2008-03-10,label_avg,meeting,0.21428571428571427,0.29981325015657717
2008-03-10,conf_weighted,meeting,0.1955407829619672,0.29981325015657717
2008-03-18,label_avg,meeting,-0.15384615384615385,0.36163443225189834
2008-03-18,conf_weighted,meeting,-0.06935873019580156,0.36163443225189834
2008-04-30,label_avg,meeting,-0.08333333333333333,0.3587921663179072
2008-04-30,conf_weighted,meeting,-0.006348546938142486,0.3587921663179072
2008-06-25,label_avg,meeting,0.0,0.36188874185372694
2008-06-25,conf_weighted,meeting,0.11563774289663427,0.36188874185372694
2008-08-05,label_avg,meeting,-0.2222222222222222,0.31505633255464727
2008-08-05,conf_weighted,meeting,0.052229372076433835,0.31505633255464727
2008-09-16,label_avg,meeting,-0.4444444444444444,0.30869383173755366
2008-09-16,conf_weighted,meeting,-0.1526219155064283,0.30869383173755366
2008-10-07,label_avg,meeting,0.3333333333333333,0.2955166821728447
2008-10-07,conf_weighted,meeting,0.10515678460946906,0.2955166821728447
2008-10-29,label_avg,meeting,-0.1,0.3784622912066634
2008-10-29,conf_weighted,meeting,-0.030834081261635265,0.3784622912066634
2008-12-16,label_avg,meeting,0.0625,0.3443697291828654
2008-12-16,conf_weighted,meeting,0.07381105285189365,0.3443697291828654
2009-01-28,label_avg,meeting,-0.3333333333333333,0.2802067632362994
2009-01-28,conf_weighted,meeting,-0.058486811327308375,0.2802067632362994
2009-03-18,label_avg,meeting,0.0,0.29356684176726555
2009-03-18,conf_weighted,meeting,0.06207538970931869,0.29356684176726555
2009-04-29,label_avg,meeting,-0.07142857142857142,0.3048386049222448
2009-04-29,conf_weighted,meeting,0.018925302991757043,0.3048386049222448
2009-06-24,label_avg,meeting,0.23076923076923078,0.30811106849516345
2009-06-24,conf_weighted,meeting,0.2876614070192732,0.30811106849516345
2009-08-12,label_avg,meeting,0.21428571428571427,0.3025856662674684
2009-08-12,conf_weighted,meeting,0.2753161725147486,0.3025856662674684
2009-09-23,label_avg,meeting,0.46153846153846156,0.3838362474279784
2009-09-23,conf_weighted,meeting,0.30334204472770077,0.3838362474279784
2009-11-04,label_avg,meeting,0.42857142857142855,0.35540474463882105
2009-11-04,conf_weighted,meeting,0.2818760925208095,0.35540474463882105
2009-12-16,label_avg,meeting,0.35294117647058826,0.35074482373176374
2009-12-16,conf_weighted,meeting,0.2467462667621548,0.35074482373176374
2010-01-27,label_avg,meeting,0.25,0.3834327513333548
2010-01-27,conf_weighted,meeting,0.21848556924898413,0.3834327513333548
2010-03-16,label_avg,meeting,0.4166666666666667,0.3689442389257988
2010-03-16,conf_weighted,meeting,0.34770231620055664,0.3689442389257988
2010-04-28,label_avg,meeting,0.18181818181818182,0.36135647169146967
2010-04-28,conf_weighted,meeting,0.19358721567593273,0.36135647169146967
2010-05-09,label_avg,meeting,0.2222222222222222,0.33623647881076957
2010-05-09,conf_weighted,meeting,0.17373444967055296,0.33623647881076957
2010-06-23,label_avg,meeting,0.09090909090909091,0.3052494557360322
2010-06-23,conf_weighted,meeting,0.008428129215716958,0.3052494557360322
2010-08-10,label_avg,meeting,0.09090909090909091,0.31226036429614656
2010-08-10,conf_weighted,meeting,-0.07335046106955155,0.31226036429614656
2010-09-21,label_avg,meeting,-0.08333333333333333,0.2883473133738429
2010-09-21,conf_weighted,meeting,-0.11068144106879123,0.2883473133738429
2010-11-03,label_avg,meeting,-0.3333333333333333,0.28173432406942317
2010-11-03,conf_weighted,meeting,-0.08390263592279423,0.28173432406942317
2010-12-14,label_avg,meeting,-0.2,0.2955059879355799
2010-12-14,conf_weighted,meeting,-0.05193506973316539,0.2955059879355799
2011-01-26,label_avg,meeting,-0.21428571428571427,0.2773660482425518
2011-01-26,conf_weighted,meeting,-0.01778259209880843,0.2773660482425518
2011-03-15,label_avg,meeting,0.26666666666666666,0.3161617341735792
2011-03-15,conf_weighted,meeting,0.2534688503619766,0.3161617341735792
2011-04-27,label_avg,meeting,0.2,0.3225301338612875
2011-04-27,conf_weighted,meeting,0.2240120578151018,0.3225301338612875
2011-06-22,label_avg,meeting,0.1875,0.3443537437396206
2011-06-22,conf_weighted,meeting,0.09276516526506211,0.3443537437396206
2011-08-09,label_avg,meeting,0.0,0.31638960273969907
2011-08-09,conf_weighted,meeting,-0.047682833463721465,0.31638960273969907
2011-09-21,label_avg,meeting,0.14285714285714285,0.3474831350986292
2011-09-21,conf_weighted,meeting,0.0848257949848423,0.3474831350986292
2011-11-02,label_avg,meeting,0.375,0.3437724075428367
2011-11-02,conf_weighted,meeting,0.21647222101455535,0.3437724075428367
2011-12-13,label_avg,meeting,0.2857142857142857,0.343098794793263
2011-12-13,conf_weighted,meeting,0.174317139128225,0.343098794793263
2012-01-25,label_avg,meeting,0.15384615384615385,0.3584009222015692
2012-01-25,conf_weighted,meeting,0.17290260940081004,0.3584009222015692
2012-03-13,label_avg,meeting,0.4,0.3235960969049347
2012-03-13,conf_weighted,meeting,0.2534424941418416,0.3235960969049347
2012-04-25,label_avg,meeting,0.1875,0.3284886209043319
2012-04-25,conf_weighted,meeting,0.24833257855242608,0.3284886209043319
2012-06-20,label_avg,meeting,0.2777777777777778,0.36992585640839226
2012-06-20,conf_weighted,meeting,0.2082053238980752,0.36992585640839226
2012-08-01,label_avg,meeting,0.13333333333333333,0.34367959082490923
2012-08-01,conf_weighted,meeting,0.12417997926623008,0.34367959082490923
2012-09-13,label_avg,meeting,0.2222222222222222,0.348740070558826
2012-09-13,conf_weighted,meeting,0.16998110055249985,0.348740070558826
2012-10-24,label_avg,meeting,0.1111111111111111,0.352644379943111
2012-10-24,conf_weighted,meeting,0.1495851397238816,0.352644379943111
2012-12-12,label_avg,meeting,0.09523809523809523,0.35716955259263916
2012-12-12,conf_weighted,meeting,0.15118992373280707,0.35716955259263916
2013-01-30,label_avg,meeting,0.2631578947368421,0.34803679632082185
2013-01-30,conf_weighted,meeting,0.2317825380541546,0.34803679632082185
2013-03-20,label_avg,meeting,0.3684210526315789,0.3566176147496236
2013-03-20,conf_weighted,meeting,0.29498286658764983,0.3566176147496236
2013-05-01,label_avg,meeting,0.3,0.36960490348012326
2013-05-01,conf_weighted,meeting,0.24439067832074815,0.36960490348012326
2013-06-19,label_avg,meeting,0.42105263157894735,0.3698946434240836
2013-06-19,conf_weighted,meeting,0.3071424035740971,0.3698946434240836
2013-07-31,label_avg,meeting,0.47368421052631576,0.3653160743199698
2013-07-31,conf_weighted,meeting,0.34322640369502183,0.3653160743199698
2013-09-18,label_avg,meeting,0.3,0.3464900733681727
2013-09-18,conf_weighted,meeting,0.30427839749479063,0.3464900733681727
2013-10-30,label_avg,meeting,0.38095238095238093,0.35832479582613486
2013-10-30,conf_weighted,meeting,0.31130718643872424,0.35832479582613486
2013-12-18,label_avg,meeting,0.3181818181818182,0.34400621255963365
2013-12-18,conf_weighted,meeting,0.3052725322733733,0.34400621255963365
2014-01-29,label_avg,meeting,0.391304347826087,0.3343243315787758
2014-01-29,conf_weighted,meeting,0.3351470130897187,0.3343243315787758
2014-03-19,label_avg,meeting,0.23076923076923078,0.33126399166473774
2014-03-19,conf_weighted,meeting,0.2295598371030925,0.33126399166473774
2014-04-30,label_avg,meeting,0.32,0.34317058732712785
2014-04-30,conf_weighted,meeting,0.2808820944874259,0.34317058732712785
2014-06-18,label_avg,meeting,0.3333333333333333,0.3409008162205766
2014-06-18,conf_weighted,meeting,0.301981557359562,0.3409008162205766
2014-07-30,label_avg,meeting,0.3333333333333333,0.3456533839605174
2014-07-30,conf_weighted,meeting,0.2949156117703569,0.3456533839605174
2014-09-17,label_avg,meeting,0.30434782608695654,0.3569675958202604
2014-09-17,conf_weighted,meeting,0.25249842795513827,0.3569675958202604
2014-10-29,label_avg,meeting,0.5217391304347826,0.373137623821034
2014-10-29,conf_weighted,meeting,0.3730348399657768,0.373137623821034
2014-12-17,label_avg,meeting,0.45454545454545453,0.3732094524337138
2014-12-17,conf_weighted,meeting,0.33614038068275576,0.3732094524337138
2015-01-28,label_avg,meeting,0.4090909090909091,0.37231946490542717
2015-01-28,conf_weighted,meeting,0.34752054482233724,0.37231946490542717
2015-03-18,label_avg,meeting,0.45454545454545453,0.36634445708081986
2015-03-18,conf_weighted,meeting,0.34652818501542276,0.36634445708081986
2015-04-29,label_avg,meeting,0.3,0.3386071599723418
2015-04-29,conf_weighted,meeting,0.2564595156549226,0.3386071599723418
2015-06-17,label_avg,meeting,0.5263157894736842,0.3572165911525074
2015-06-17,conf_weighted,meeting,0.37656826922756326,0.3572165911525074
2015-07-29,label_avg,meeting,0.5263157894736842,0.37652003077267765
2015-07-29,conf_weighted,meeting,0.3837945108334779,0.37652003077267765
2015-09-17,label_avg,meeting,0.4,0.3632591740896844
2015-09-17,conf_weighted,meeting,0.32087957923523674,0.3632591740896844
2015-10-28,label_avg,meeting,0.3684210526315789,0.34941165717820466
2015-10-28,conf_weighted,meeting,0.3191103777011186,0.34941165717820466
2015-12-16,label_avg,meeting,0.45,0.35772319791526924
2015-12-16,conf_weighted,meeting,0.3770251171101036,0.35772319791526924
2016-01-27,label_avg,meeting,0.4444444444444444,0.3338876941909112
2016-01-27,conf_weighted,meeting,0.29602898631350666,0.3338876941909112
2016-03-16,label_avg,meeting,0.3157894736842105,0.357703134437295
2016-03-16,conf_weighted,meeting,0.2803358165745249,0.357703134437295
2016-04-27,label_avg,meeting,0.47368421052631576,0.343963143869866
2016-04-27,conf_weighted,meeting,0.34280298841523393,0.343963143869866
2016-06-15,label_avg,meeting,0.3684210526315789,0.3376619930498683
2016-06-15,conf_weighted,meeting,0.27983709075632096,0.3376619930498683
2016-07-27,label_avg,meeting,0.55,0.3637933941736244
2016-07-27,conf_weighted,meeting,0.3807703359439752,0.3637933941736244
2016-09-21,label_avg,meeting,0.5,0.3600351171259649
2016-09-21,conf_weighted,meeting,0.35411267312298933,0.3600351171259649
2016-11-02,label_avg,meeting,0.4,0.34395887462476527
2016-11-02,conf_weighted,meeting,0.33465833889582247,0.34395887462476527
2016-12-14,label_avg,meeting,0.42105263157894735,0.348657061717873
2016-12-14,conf_weighted,meeting,0.34743827182629383,0.348657061717873
2017-02-01,label_avg,meeting,0.42105263157894735,0.34934657623781035
2017-02-01,conf_weighted,meeting,0.32305254216730317,0.34934657623781035
2017-03-15,label_avg,meeting,0.5555555555555556,0.34598034233659786
2017-03-15,conf_weighted,meeting,0.3430809192126372,0.34598034233659786
2017-05-03,label_avg,meeting,0.55,0.3502077280520788
2017-05-03,conf_weighted,meeting,0.3588764347615761,0.3502077280520788
2017-06-14,label_avg,meeting,0.47368421052631576,0.3471219696747131
2017-06-14,conf_weighted,meeting,0.3251450675956133,0.3471219696747131
2017-07-26,label_avg,meeting,0.4444444444444444,0.366677709812858
2017-07-26,conf_weighted,meeting,0.3128598690992624,0.366677709812858
2017-09-20,label_avg,meeting,0.3684210526315789,0.34122456256374223
2017-09-20,conf_weighted,meeting,0.2665756006399193,0.34122456256374223
2017-11-01,label_avg,meeting,0.42105263157894735,0.32042513136335415
2017-11-01,conf_weighted,meeting,0.3139664159955363,0.32042513136335415
2017-12-13,label_avg,meeting,0.47058823529411764,0.3414069352601836
2017-12-13,conf_weighted,meeting,0.34778570748472104,0.3414069352601836
2018-01-31,label_avg,meeting,0.4666666666666667,0.36449014511081634
2018-01-31,conf_weighted,meeting,0.33316271326636576,0.36449014511081634
2018-03-21,label_avg,meeting,0.5294117647058824,0.36932354611526
2018-03-21,conf_weighted,meeting,0.38788548300653636,0.36932354611526
2018-05-02,label_avg,meeting,0.5625,0.3586288516771872
2018-05-02,conf_weighted,meeting,0.38667492020279226,0.3586288516771872
2018-06-13,label_avg,meeting,0.5833333333333334,0.3680520304463099
2018-06-13,conf_weighted,meeting,0.4459133967454671,0.3680520304463099
2018-08-01,label_avg,meeting,0.5833333333333334,0.37087776825289925
2018-08-01,conf_weighted,meeting,0.4310941380351059,0.37087776825289925
2018-09-26,label_avg,meeting,0.5454545454545454,0.36390239399852997
2018-09-26,conf_weighted,meeting,0.4065344111525754,0.36390239399852997
2018-11-08,label_avg,meeting,0.5454545454545454,0.36809133214393214
2018-11-08,conf_weighted,meeting,0.40297915600355066,0.36809133214393214
2018-12-19,label_avg,meeting,0.45454545454545453,0.36164006081352057
2018-12-19,conf_weighted,meeting,0.3537391638402212,0.36164006081352057
2019-01-30,label_avg,meeting,0.45454545454545453,0.35644186138184475
2019-01-30,conf_weighted,meeting,0.32669561391710733,0.35644186138184475
2019-03-20,label_avg,meeting,0.09090909090909091,0.3319009264418525
2019-03-20,conf_weighted,meeting,0.060338253086299504,0.3319009264418525
2019-05-01,label_avg,meeting,0.2727272727272727,0.3489691933234879
2019-05-01,conf_weighted,meeting,0.20442783835033243,0.3489691933234879
2019-06-19,label_avg,meeting,0.18181818181818182,0.35424384987421337
2019-06-19,conf_weighted,meeting,0.16199444223914047,0.35424384987421337
2019-07-31,label_avg,meeting,0.16666666666666666,0.33748358966540537
2019-07-31,conf_weighted,meeting,0.15936758374269117,0.33748358966540537
2019-09-18,label_avg,meeting,0.09090909090909091,0.35307834775617275
2019-09-18,conf_weighted,meeting,0.10392362779528345,0.35307834775617275
2019-10-04,label_avg,meeting,0.35714285714285715,0.3284515123057818
2019-10-04,conf_weighted,meeting,0.20066437074733542,0.3284515123057818
2019-10-30,label_avg,meeting,0.09090909090909091,0.36338747964219276
2019-10-30,conf_weighted,meeting,0.09143783209357029,0.36338747964219276
2019-12-11,label_avg,meeting,0.2727272727272727,0.3806512444838708
2019-12-11,conf_weighted,meeting,0.20585376932833568,0.3806512444838708
2020-01-29,label_avg,meeting,0.2727272727272727,0.3829344738231988
2020-01-29,conf_weighted,meeting,0.20591407144599344,0.3829344738231988
2020-03-03,label_avg,meeting,0.0,0.30618124547777975
2020-03-03,conf_weighted,meeting,0.10998569500818921,0.30618124547777975
2020-03-15,label_avg,meeting,0.13636363636363635,0.3581055930366261
2020-03-15,conf_weighted,meeting,0.11529898513935342,0.3581055930366261
2020-03-23,label_avg,meeting,0.5,0.39776942753554384
2020-03-23,conf_weighted,meeting,0.3050241220416438,0.39776942753554384
2020-04-29,label_avg,meeting,-0.14285714285714285,0.3551366752652226
2020-04-29,conf_weighted,meeting,-0.08426641671570508,0.3551366752652226
2020-06-10,label_avg,meeting,0.0,0.3659315978774793
2020-06-10,conf_weighted,meeting,0.025064961939038975,0.3659315978774793
2020-07-29,label_avg,meeting,0.0,0.36527605087932535
2020-07-29,conf_weighted,meeting,0.026183484331772495,0.36527605087932535
2020-09-16,label_avg,meeting,-0.06666666666666667,0.3781899614011127
2020-09-16,conf_weighted,meeting,0.008837264613801334,0.3781899614011127
2020-11-05,label_avg,meeting,-0.06666666666666667,0.3717718267856747
2020-11-05,conf_weighted,meeting,-0.007562585403420371,0.3717718267856747
2020-12-16,label_avg,meeting,-0.0625,0.3729679706684369
2020-12-16,conf_weighted,meeting,-0.005297320610856769,0.3729679706684369
2021-01-27,label_avg,meeting,-0.0625,0.3670820944851553
2021-01-27,conf_weighted,meeting,0.010415115185064496,0.3670820944851553
2021-03-17,label_avg,meeting,0.0,0.36624771914913734
2021-03-17,conf_weighted,meeting,0.030847087910386525,0.36624771914913734
2021-04-28,label_avg,meeting,0.058823529411764705,0.35368648428706656
2021-04-28,conf_weighted,meeting,0.11886679242016045,0.35368648428706656
2021-06-16,label_avg,meeting,0.17647058823529413,0.3518961352302599
2021-06-16,conf_weighted,meeting,0.19528475592778524,0.3518961352302599
2021-07-28,label_avg,meeting,0.29411764705882354,0.3554127212832473
2021-07-28,conf_weighted,meeting,0.20189486786004837,0.3554127212832473
2021-09-22,label_avg,meeting,0.2222222222222222,0.36814522213522977
2021-09-22,conf_weighted,meeting,0.1760289345883845,0.36814522213522977
2021-11-03,label_avg,meeting,0.09523809523809523,0.36354329419796005
2021-11-03,conf_weighted,meeting,0.13045032517114738,0.36354329419796005
2021-12-15,label_avg,meeting,0.2631578947368421,0.3691040265335028
2021-12-15,conf_weighted,meeting,0.20475297500515016,0.3691040265335028
